"Krasnushkin_DonNaKostylyah" "Kryukov_NaTihomDonu1898" "Kryukov_RechkeLazor1911" "Kryukov_Tatarnik1919" "Kryukov_Vglubine1913" "Kryukov_VojskovojKrugIRossiya1918" "Kryukov_Zyb1909" "Sholokhov_Celina" "Sholokhov_Don1-2" "Sholokhov_Don3-4" "Sholokhov_Sudba"
"стола" 0.00677277345072807 0.00986550034529251 0 0 0.00358847382208347 0 0 0.0183265010851218 0.0110355555088442 0.013887077022779 0.036320711885953
"твой" 0.00677277345072807 0.0032885001150975 0 0 0.00358847382208347 0 0.00908017797148824 0.0168796720520858 0.00945904757900932 0.015991179601988 0.0454008898574412
"хотелось" 0 0.00986550034529251 0.0494168808064835 0 0.0215308429325008 0 0.0635612458004177 0.0110923559199421 0.0115610581521225 0.0113621539277283 0.00908017797148824
"якова" 0 0 0 0 0 0 0 0.0438871473354232 0.00105100528655659 0.00336656412673431 0
"высокий" 0 0.0361735012660725 0.0098833761612967 0 0.00358847382208347 0 0 0.00530503978779841 0.0257496295206365 0.0109413334118865 0.00908017797148824
"говорили" 0.0135455469014561 0.01315400046039 0 0.0595592614651578 0.0179423691104173 0 0.0136202669572324 0.0096455268869062 0.0131375660819574 0.0168328206336715 0
"будь" 0.0135455469014561 0.01315400046039 0.0296501284838901 0 0.00717694764416694 0 0.00908017797148824 0.0221847118398843 0.00893354493573103 0.00925805134851934 0.00908017797148824
"вверх" 0.0135455469014561 0.019731000690585 0.0790670092903736 0 0.0179423691104173 0 0.0317806229002088 0.0110923559199421 0.0147140740117923 0.00757476928515219 0.0181603559429765
"кроме" 0.0270910938029123 0.0526160018415601 0.0098833761612967 0 0.0179423691104173 0 0.0136202669572324 0.0154328430190499 0.00840804229245273 0.00925805134851934 0
"мужа" 0 0.019731000690585 0 0 0 0 0.00454008898574412 0.00530503978779841 0.0189180951580186 0.0189369232128805 0
"работу" 0.00677277345072807 0.00657700023019501 0.0197667523225934 0 0.0143538952883339 0 0.0227004449287206 0.0255606462503014 0.00788253964917444 0.00547066670594325 0.036320711885953
"свет" 0.00677277345072807 0.0164425005754875 0 0.0595592614651578 0.00358847382208347 0 0.0136202669572324 0.0135037376416687 0.0126120634386791 0.0143078975386208 0.0181603559429765
"спасибо" 0.00677277345072807 0 0.0098833761612967 0 0.00717694764416694 0 0 0.0236315408729202 0.00683153436261784 0.0130454359910954 0.0181603559429765
"старика" 0.0270910938029123 0.00986550034529251 0 0.0595592614651578 0.0143538952883339 0 0.0227004449287206 0.0106100795755968 0.00735703700589614 0.0193577437287223 0
"этому" 0.0135455469014561 0.019731000690585 0 0 0.0322962643987512 0 0 0.0154328430190499 0.00945904757900932 0.0109413334118865 0.0544810678289294
"вышла" 0.0135455469014561 0 0.0098833761612967 0 0 0 0 0.0120569086086327 0.0194435978012969 0.013887077022779 0
"есаул" 0 0 0 0 0 0 0 0.00771642150952496 0.028377142737028 0.0117829744435701 0
"жил" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0.0595592614651578 0 0 0.0227004449287206 0.0144682903303593 0.014188571368514 0.0130454359910954 0.00908017797148824
"крепко" 0 0.0032885001150975 0.0098833761612967 0 0.00358847382208347 0.0686813186813187 0.036320711885953 0.0154328430190499 0.0126120634386791 0.0122037949594119 0.00908017797148824
"кровати" 0.00677277345072807 0 0 0 0.00717694764416694 0 0.00454008898574412 0.0135037376416687 0.0162905819416272 0.0143078975386208 0.00908017797148824
"любишкин" 0 0 0 0 0 0 0 0.0467808054014951 0.000525502643278296 0 0
"месяц" 0.0474094141550965 0.019731000690585 0 0 0.0107654214662504 0 0.0181603559429765 0.0106100795755968 0.014188571368514 0.0113621539277283 0.0181603559429765
"приказал" 0.0135455469014561 0 0 0.0595592614651578 0 0 0 0.0101278032312515 0.014188571368514 0.0197785642445641 0
"рысью" 0 0 0 0 0.00358847382208347 0 0.00454008898574412 0.0106100795755968 0.0194435978012969 0.0155703590861462 0
"своему" 0.00677277345072807 0.019731000690585 0.0197667523225934 0.0595592614651578 0.0215308429325008 0.0686813186813187 0.0181603559429765 0.0135037376416687 0.0147140740117923 0.00757476928515219 0.0272405339144647
"упал" 0 0 0 0 0.00358847382208347 0 0.0136202669572324 0.00819869785387027 0.023122116304245 0.0117829744435701 0.0454008898574412
"усы" 0 0 0 0 0 0 0.00454008898574412 0.0135037376416687 0.0152395766550706 0.0168328206336715 0
"иной" 0 0.032885001150975 0.0098833761612967 0.0595592614651578 0.0251193167545843 0 0.0227004449287206 0.0154328430190499 0.00683153436261784 0.0100996923802029 0.036320711885953
"лукича" 0 0 0 0 0 0 0.00908017797148824 0.0458162527128044 0 0 0
"слышно" 0 0.0230195008056825 0.0395335046451868 0 0.00717694764416694 0 0.0272405339144647 0.0144682903303593 0.00210201057311318 0.0185161026970387 0
"спать" 0.00677277345072807 0.00657700023019501 0.0098833761612967 0 0.00717694764416694 0 0.0272405339144647 0.0130214612973234 0.00945904757900932 0.0151495385703044 0.036320711885953
"фронта" 0.00677277345072807 0 0 0 0.0143538952883339 0 0 0.00144682903303593 0.0178670898714621 0.0223034873396148 0.0181603559429765
"шепотом" 0 0 0 0 0.00358847382208347 0 0.0136202669572324 0.0159151193633952 0.0168160845849055 0.0113621539277283 0.00908017797148824
"вахмистр" 0 0.00657700023019501 0 0 0.0681810026195859 0 0 0 0.0252241268773582 0.0113621539277283 0
"винтовку" 0 0.0032885001150975 0 0 0.00358847382208347 0 0 0.00578731613214372 0.014188571368514 0.0231451283712984 0
"других" 0.0338638672536404 0.0493275017264626 0 0.0595592614651578 0.0251193167545843 0 0.0181603559429765 0.0135037376416687 0.0115610581521225 0.00589148722178504 0
"мирон" 0 0 0 0 0.00717694764416694 0 0 0.00048227634434531 0.0357341797429241 0.0105205128960447 0
"предложил" 0.0135455469014561 0.00657700023019501 0 0 0 0 0.0136202669572324 0.0154328430190499 0.0126120634386791 0.013887077022779 0
"страшно" 0 0 0 0 0.00358847382208347 0 0.0181603559429765 0.0154328430190499 0.0105100528655659 0.0151495385703044 0.0272405339144647
"ступай" 0 0.00657700023019501 0 0 0 0 0 0.020255606462503 0.00630603171933955 0.015991179601988 0.0181603559429765
"черта" 0 0.0032885001150975 0 0 0.00358847382208347 0 0.00454008898574412 0.0188087774294671 0.00525502643278296 0.0180952821811969 0.00908017797148824
"водой" 0.0541821876058246 0.0032885001150975 0.0197667523225934 0 0.0143538952883339 0 0.00908017797148824 0.0115746322642874 0.00893354493573103 0.0147287180544626 0.0181603559429765
"война" 0.00677277345072807 0.0032885001150975 0 0 0 0 0 0.00337593441041717 0.0220711110176884 0.0176744616653551 0.0181603559429765
"глядел" 0 0.00986550034529251 0 0 0.00358847382208347 0.0686813186813187 0.0227004449287206 0.00337593441041717 0.0278516400937497 0.0100996923802029 0.00908017797148824
"двора" 0.0270910938029123 0.00657700023019501 0 0.0595592614651578 0.0107654214662504 0 0.0136202669572324 0.0144682903303593 0.0147140740117923 0.0100996923802029 0
"казаками" 0 0.0164425005754875 0.0098833761612967 0 0.00717694764416694 0 0 0.0048227634434531 0.0194435978012969 0.0168328206336715 0
"ладони" 0 0 0 0 0 0 0.0227004449287206 0.0115746322642874 0.0215456083744101 0.0100996923802029 0.00908017797148824
"легко" 0 0.01315400046039 0.0098833761612967 0 0.00717694764416694 0 0.0136202669572324 0.0173619483964312 0.00945904757900932 0.0126246154752536 0.00908017797148824
"нашей" 0 0.00986550034529251 0.0593002569677802 0.0595592614651578 0.0358847382208347 0.274725274725275 0.00454008898574412 0.0173619483964312 0.00735703700589614 0.0071539487693104 0.0272405339144647
"неожиданно" 0 0 0.0098833761612967 0.119118522930316 0.00717694764416694 0 0.036320711885953 0.0144682903303593 0.00998455022228762 0.013887077022779 0
"нехай" 0 0 0 0 0 0 0.00454008898574412 0.00819869785387027 0.00945904757900932 0.0248284104346655 0
"понятно" 0.0203183203521842 0.0032885001150975 0 0 0 0.0686813186813187 0 0.0226669881842296 0.00472952378950466 0.0130454359910954 0.0272405339144647
"строго" 0.00677277345072807 0.0230195008056825 0.0494168808064835 0 0.0358847382208347 0 0.0272405339144647 0.0096455268869062 0.0105100528655659 0.0109413334118865 0
"вид" 0.00677277345072807 0.02630800092078 0.0296501284838901 0 0.0251193167545843 0 0.0181603559429765 0.0149505666747046 0.00525502643278296 0.0126246154752536 0
"копылов" 0 0 0 0 0 0 0.263325161173159 0 0 0.0151495385703044 0
"рубахи" 0 0.0032885001150975 0.0197667523225934 0 0.0107654214662504 0 0.0136202669572324 0.0144682903303593 0.0168160845849055 0.00967887186436113 0
"господин" 0 0.00657700023019501 0.0395335046451868 0 0.00717694764416694 0 0.00454008898574412 0.0110923559199421 0.0199691004445752 0.00967887186436113 0
"моей" 0.00677277345072807 0.0295965010358775 0.0098833761612967 0 0.00358847382208347 0 0.00454008898574412 0.0221847118398843 0.00683153436261784 0.00757476928515219 0.0272405339144647
"приказ" 0 0 0 0 0.0143538952883339 0.0686813186813187 0.00454008898574412 0.00289365806607186 0.0189180951580186 0.0189369232128805 0
"седла" 0 0.00986550034529251 0 0 0 0 0 0.0048227634434531 0.0147140740117923 0.021882666823773 0
"силы" 0.00677277345072807 0.0032885001150975 0 0.119118522930316 0.00717694764416694 0 0.0408608008716971 0.00723414516517965 0.0152395766550706 0.0130454359910954 0.0272405339144647
"лоб" 0.00677277345072807 0.0032885001150975 0 0 0 0 0.00454008898574412 0.0120569086086327 0.0157650792983489 0.013887077022779 0.00908017797148824
"нагульнова" 0 0 0 0 0 0 0 0.0443694236797685 0 0 0
"наша" 0 0.00986550034529251 0.0296501284838901 0 0.0430616858650016 0.0686813186813187 0.00908017797148824 0.0115746322642874 0.0110355555088442 0.00967887186436113 0.0272405339144647
"положил" 0 0.0032885001150975 0.0098833761612967 0 0.00717694764416694 0 0.00454008898574412 0.0163973957077405 0.00840804229245273 0.0130454359910954 0.0544810678289294
"сто" 0.0406366407043684 0.00657700023019501 0 0 0 0 0.00454008898574412 0.0110923559199421 0.0126120634386791 0.0143078975386208 0.0181603559429765
"тело" 0.0135455469014561 0 0.0197667523225934 0 0 0 0.0136202669572324 0.00530503978779841 0.0194435978012969 0.0155703590861462 0
"цепи" 0 0.02630800092078 0 0 0.00358847382208347 0 0 0.00241138172172655 0.0147140740117923 0.0210410257920894 0
"внимательно" 0.00677277345072807 0 0.0098833761612967 0 0.00358847382208347 0 0 0.0115746322642874 0.00735703700589614 0.0206202052762476 0.00908017797148824
"вскочил" 0 0 0 0 0 0 0.0181603559429765 0.0149505666747046 0.0131375660819574 0.0122037949594119 0.0181603559429765
"делу" 0.00677277345072807 0.00986550034529251 0 0 0.00717694764416694 0.274725274725275 0.00454008898574412 0.0173619483964312 0.00788253964917444 0.0109413334118865 0.0272405339144647
"нами" 0 0.0164425005754875 0.0296501284838901 0 0.0179423691104173 0 0.00454008898574412 0.0101278032312515 0.0105100528655659 0.0147287180544626 0.00908017797148824
"недавно" 0.00677277345072807 0.0032885001150975 0 0 0.0107654214662504 0 0.00454008898574412 0.0101278032312515 0.00840804229245273 0.0197785642445641 0.00908017797148824
"окончательно" 0 0.019731000690585 0 0 0 0 0 0.026525198938992 0.00420402114622637 0.00841641031683577 0.0181603559429765
"черной" 0.0203183203521842 0.00657700023019501 0 0 0.00717694764416694 0 0.0136202669572324 0.00578731613214372 0.0194435978012969 0.0134662565069372 0
"шагом" 0 0.0164425005754875 0.0197667523225934 0 0 0 0.0227004449287206 0.0135037376416687 0.00893354493573103 0.0143078975386208 0
"шашку" 0 0 0 0 0.00717694764416694 0 0 0.00723414516517965 0.0147140740117923 0.0193577437287223 0
"шинель" 0 0.01315400046039 0 0 0.00358847382208347 0 0 0.00048227634434531 0.023122116304245 0.0172536411495133 0
"атамана" 0 0.0920780032227301 0 0 0.0358847382208347 0 0.0181603559429765 0 0.014188571368514 0.00883723083267756 0
"вместо" 0.162546562817474 0.019731000690585 0 0 0.00717694764416694 0 0.0181603559429765 0.0110923559199421 0.00630603171933955 0.00757476928515219 0.00908017797148824
"вслед" 0.00677277345072807 0.0164425005754875 0.0494168808064835 0 0.0143538952883339 0 0.0408608008716971 0.0048227634434531 0.0162905819416272 0.0100996923802029 0.00908017797148824
"одни" 0.0203183203521842 0.0230195008056825 0.0098833761612967 0 0.0107654214662504 0 0 0.0188087774294671 0.00735703700589614 0.00883723083267756 0.0181603559429765
"следом" 0 0 0 0 0 0 0 0.0110923559199421 0.0183925925147404 0.0134662565069372 0
"смех" 0 0.0032885001150975 0.0098833761612967 0 0.0287077905766677 0 0.0499409788431853 0.013986013986014 0.0120865607954008 0.00673312825346861 0.00908017797148824
"спокойно" 0 0.0032885001150975 0.0098833761612967 0 0.00717694764416694 0.0686813186813187 0.0181603559429765 0.0183265010851218 0.00367851850294807 0.0143078975386208 0.0181603559429765
"улице" 0.0203183203521842 0.019731000690585 0 0 0.00717694764416694 0 0.036320711885953 0.00723414516517965 0.0173415872281838 0.00967887186436113 0
"войну" 0 0.00986550034529251 0 0.0595592614651578 0.0107654214662504 0 0 0.00771642150952496 0.0189180951580186 0.0113621539277283 0.0272405339144647
"дворе" 0.0338638672536404 0.00657700023019501 0.0098833761612967 0.0595592614651578 0.0143538952883339 0 0.0136202669572324 0.0154328430190499 0.00998455022228762 0.00841641031683577 0.0181603559429765
"кем" 0.0135455469014561 0.00986550034529251 0.0197667523225934 0.0595592614651578 0.0179423691104173 0 0.0227004449287206 0.0106100795755968 0.0126120634386791 0.0105205128960447 0
"кинул" 0 0 0 0 0 0 0.00454008898574412 0.00868097419821558 0.0225966136609667 0.0100996923802029 0.0272405339144647
"пота" 0 0.0032885001150975 0.0098833761612967 0 0 0 0.00454008898574412 0.0115746322642874 0.0136630687252357 0.0151495385703044 0
"прошел" 0.0135455469014561 0.00657700023019501 0.0098833761612967 0 0 0 0.0227004449287206 0.0101278032312515 0.0152395766550706 0.0109413334118865 0.0272405339144647
"пути" 0.00677277345072807 0.0032885001150975 0.0098833761612967 0 0 0 0 0.0120569086086327 0.0168160845849055 0.0117829744435701 0.00908017797148824
"улыбался" 0 0 0 0 0 0 0 0.0188087774294671 0.014188571368514 0.00967887186436113 0
"видать" 0 0.00657700023019501 0.0197667523225934 0 0.0143538952883339 0 0.0317806229002088 0.0144682903303593 0.00578052907606125 0.0117829744435701 0.036320711885953
"вижу" 0.00677277345072807 0.00986550034529251 0.0098833761612967 0 0.0251193167545843 0 0.00908017797148824 0.0135037376416687 0.00788253964917444 0.00967887186436113 0.0726414237719059
"вновь" 0 0 0.0098833761612967 0 0.0107654214662504 0 0 0.00144682903303593 0.0294281480235846 0.0105205128960447 0
"ворота" 0 0.00986550034529251 0.0098833761612967 0 0.00358847382208347 0 0.0272405339144647 0.00578731613214372 0.0178670898714621 0.0130454359910954 0
"господи" 0 0.01315400046039 0 0.0595592614651578 0.0107654214662504 0 0.0136202669572324 0.00916325054256089 0.0120865607954008 0.0147287180544626 0
"григорьевич" 0 0 0 0 0 0 0.00454008898574412 0 0.0336321691698109 0.00967887186436113 0
"громко" 0 0.0361735012660725 0.0395335046451868 0 0.0143538952883339 0 0.0272405339144647 0.0110923559199421 0.00525502643278296 0.0122037949594119 0.00908017797148824
"дому" 0 0 0 0 0 0 0.00454008898574412 0.0154328430190499 0.00945904757900932 0.0151495385703044 0.00908017797148824
"ежли" 0 0 0 0 0 0 0 0.0159151193633952 0.00157650792983489 0.021882666823773 0
"молчал" 0 0 0.0098833761612967 0 0.00358847382208347 0 0.0227004449287206 0.0135037376416687 0.0105100528655659 0.013887077022779 0
"обратно" 0.0270910938029123 0 0 0 0.00358847382208347 0 0 0.0163973957077405 0.00945904757900932 0.0109413334118865 0.0454008898574412
"остановился" 0.00677277345072807 0.00657700023019501 0.0197667523225934 0 0.00717694764416694 0 0.036320711885953 0.0115746322642874 0.0136630687252357 0.00967887186436113 0
"площади" 0 0.00657700023019501 0 0 0.00358847382208347 0 0 0.00192910537738124 0.0268006348071931 0.0126246154752536 0
"поле" 0.0203183203521842 0.00657700023019501 0 0 0.0215308429325008 0 0.0181603559429765 0.0192910537738124 0.00630603171933955 0.00841641031683577 0.00908017797148824
"спрашиваю" 0 0.00986550034529251 0.0296501284838901 0 0.00717694764416694 0 0 0.0183265010851218 0.00578052907606125 0.0113621539277283 0.036320711885953
"бога" 0.0203183203521842 0.0032885001150975 0 0 0.00358847382208347 0 0.0227004449287206 0.0110923559199421 0.00788253964917444 0.0164120001178297 0
