Source,Target,Type,Id,Label,timeset,Weight,H no,Doc type,Transaction type,Doc No
818,1173,Directed,1272,,,1,2/79/3,Charter,Concession,2273
818,1378,Directed,1273,,,1,2/79/1,Charter,Quitclaim,2262
818,5079,Directed,1274,,,1,2/79/2,Charter,Concession,2267
818,5067,Directed,1275,,,1,2/79/3,Charter,Concession,2273
830,128,Directed,1276,,,1,2/12/13,Charter,Renewal,1124
835,131,Directed,1277,,,1,2/47/2,Charter,Quitclaim,1489
835,247,Directed,1278,,,1,2/47/2,Charter,Quitclaim,1489
837,82,Directed,1279,,,1,2/97/8,Charter,Confirmation,2225
837,751,Directed,1280,,,2,2/97/6,Charter,Confirmation,2363
837,817,Directed,1281,,,2,2/97/7,Charter,Confirmation,2364
839,1067,Directed,1282,,,1,3/426/1,Charter,Gift,6518
841,41,Directed,1283,,,1,3/21/59,Charter,Gift,2700
841,1039,Directed,1284,,,2,3/21/60,Charter,Gift,2826
844,216,Directed,1285,,,1,3/297/1,Charter,Gift,5514
850,7,Directed,1286,,,2,2/6/6,Charter,Confirmation,1204
850,29,Directed,1287,,,1,2/6/14,Charter,Confirmation,1213
850,131,Directed,1288,,,1,2/6/13,Charter,Confirmation,1212
850,1115,Directed,1289,,,1,2/6/15,Charter,Gift,1215
850,216,Directed,1290,,,4,2/6/10,Charter,Gift,1449
850,2822,Directed,1291,,,1,2/6/8,Charter,Confirmation,1207
850,2828,Directed,1292,,,1,2/6/9,Charter,Confirmation,1209
850,2697,Directed,1293,,,1,2/6/12,Charter,Confirmation,1211
851,41,Directed,1294,,,2,3/235/1,Charter,Gift,4570
854,75,Directed,1295,,,3,3/60/3,Charter,Renewal,4377
855,82,Directed,1296,,,2,3/265/1,Charter,Renewal,4431
858,75,Directed,1297,,,2,2/7/57,Charter,Renewal,1691
858,82,Directed,1298,,,1,2/7/54,Charter,Renewal,1641
858,128,Directed,1299,,,2,2/7/59,Charter,Renewal,1599
858,1194,Directed,1300,,,2,2/7/49,Charter,Concession,1618
858,3899,Directed,1301,,,1,4/4/13,Agreement,Grant (agreement) (concedo),4096
858,5613,Directed,1302,,,1,4/4/13,Agreement,Grant (agreement) (concedo),4096
858,87,Directed,1303,,,3,2/7/46,Charter,Renewal,1789
858,278,Directed,1304,,,4,2/7/50,Charter,Confirmation,1640
858,250,Directed,1305,,,1,2/7/56,Charter,Confirmation,1594
858,1278,Directed,1306,,,1,2/7/61,Charter,Gift,1645
858,186,Directed,1307,,,1,2/7/58,Charter,Confirmation,1614
858,914,Directed,1308,,,1,2/7/58,Charter,Confirmation,1614
858,734,Directed,1309,,,1,2/7/48,Charter,Gift,1875
858,208,Directed,1310,,,1,2/7/53,Charter,Confirmation,1653
858,3376,Directed,1311,,,1,2/7/58,Charter,Confirmation,1614
858,1841,Directed,1312,,,1,2/7/52,Charter,Grant of property (concedo),1617
869,5302,Directed,1313,,,1,2/67/1,Charter,Quitclaim,2331
874,278,Directed,1314,,,3,3/473/1,Charter,Confirmation,5052
874,710,Directed,1315,,,2,3/473/3,Charter,Gift,5055
880,82,Directed,1316,,,3,3/265/5,Charter,Quitclaim,4430
880,208,Directed,1317,,,1,3/265/6,Charter,Gift,4776
884,3787,Directed,1318,,,1,2/93/3,Charter,Gift,1546
887,1912,Directed,1319,,,1,3/120/1,Charter,Gift,4652
891,41,Directed,1320,,,1,3/586/5,Charter,Gift,5529
891,127,Directed,1321,,,1,3/586/6,Charter,Confirmation,5503
891,189,Directed,1322,,,2,3/586/1,Charter,Gift,5606
891,710,Directed,1323,,,2,3/586/4,Charter,Gift,5477
891,582,Directed,1324,,,1,3/586/1,Charter,Gift,5606
891,3897,Directed,1325,,,2,3/586/3,Charter,Gift,5476
891,1599,Directed,1326,,,1,3/586/4,Charter,Gift,5477
891,7433,Directed,1327,,,2,3/586/7,Charter,Concession,5479
891,3619,Directed,1328,,,1,3/586/2,Charter,Gift,5615
892,82,Directed,1329,,,1,3/171/1,Charter,Gift,4118
896,127,Directed,1330,,,1,3/254/3,Charter,Renewal,4721
899,82,Directed,1331,,,1,3/463/1,Charter,Gift,4595
899,189,Directed,1332,,,1,3/463/2,Charter,Quitclaim,4963
899,751,Directed,1333,,,1,3/463/2,Charter,Quitclaim,4963
899,582,Directed,1334,,,1,3/463/2,Charter,Quitclaim,4963
900,138,Directed,1335,,,1,3/94/1,Charter,Gift,4424
902,82,Directed,1336,,,4,3/389/4,Charter,Quitclaim,4156
902,131,Directed,1337,,,1,3/389/2,Charter,Gift,5651
902,14565,Directed,1338,,,1,3/389/1,Charter,Gift,5650
905,127,Directed,1339,,,1,3/350/9,Charter,Renewal,5439
915,41,Directed,1340,,,3,3/83/7,Charter,Gift,4482
916,186,Directed,1341,,,1,3/549/3,Charter,Gift,5946
916,914,Directed,1342,,,1,3/549/3,Charter,Gift,5946
916,4105,Directed,1343,,,2,4/24/1,Agreement,Gift,4157
916,3376,Directed,1344,,,1,3/549/3,Charter,Gift,5946
917,278,Directed,1345,,,1,3/127/1,Charter,Gift,4620
933,75,Directed,1346,,,2,3/284/3,Charter,Gift,5144
935,75,Directed,1347,,,1,3/313/4,Charter,Gift,4982
935,82,Directed,1348,,,3,3/313/2,Charter,Gift,4446
936,82,Directed,1349,,,2,3/289/1,Charter,Gift,4074
937,82,Directed,1350,,,2,3/313/2,Charter,Gift,4446
939,278,Directed,1351,,,1,3/176/1,Charter,Gift,4625
940,41,Directed,1352,,,1,3/384/5,Charter,Gift,5789
940,14652,Directed,1353,,,1,3/384/4,Charter,Confirmation,5754
940,15102,Directed,1354,,,1,3/384/5,Charter,Gift,5789
940,1539,Directed,1355,,,1,3/384/4,Charter,Confirmation,5754
941,940,Directed,1356,,,1,3/477/1,Charter,Gift,5079
942,29,Directed,1357,,,1,3/118/1,Charter,Gift,4647
947,82,Directed,1358,,,1,3/15/93,Charter,Confirmation,2461
960,131,Directed,1359,,,1,3/16/31,Charter,Gift,2420
961,87,Directed,1360,,,1,3/99/1,Charter,Gift,4388
965,697,Directed,1361,,,1,3/165/5,Charter,Renewal,4819
965,9265,Directed,1362,,,2,3/165/4,Charter,Gift,5193
966,131,Directed,1363,,,1,3/502/1,Charter,Gift,5411
970,41,Directed,1364,,,1,3/369/6,Charter,Gift,5328
970,131,Directed,1365,,,2,3/369/1,Charter,Gift,5397
970,250,Directed,1366,,,1,3/369/3,Charter,Gift,5367
970,247,Directed,1367,,,1,3/369/1,Charter,Gift,5397
970,1912,Directed,1368,,,1,3/369/4,Charter,Gift,5355
995,354,Directed,1369,,,1,3/16/1,Charter,Concession,2554
995,6090,Directed,1370,,,1,3/16/1,Charter,Concession,2554
1019,75,Directed,1371,,,1,3/609/1,Charter,Gift,5406
1020,1317,Directed,1372,,,1,3/323/1,Charter,Sale,5018
1023,1022,Directed,1373,,,1,2/62/1,Charter,Gift,2227
1037,789,Directed,1374,,,1,3/414/1,Charter,Gift,5758
1039,3449,Directed,1375,,,1,2/75/4,Charter,Gift,5927
1040,75,Directed,1376,,,1,3/443/1,Charter,Gift,5108
1043,82,Directed,1377,,,4,3/358/10,Charter,Quitclaim,4191
1043,278,Directed,1378,,,2,3/358/8,Charter,Gift,5255
1043,710,Directed,1379,,,2,3/358/7,Charter,Gift,5252
1043,10030,Directed,1380,,,1,3/358/9,Charter,Concession,4190
1044,75,Directed,1381,,,1,3/231/3,Charter,Gift,4175
1044,82,Directed,1382,,,1,3/231/2,Charter,Gift,4145
1052,82,Directed,1383,,,1,3/139/1,Charter,Gift,4112
1053,82,Directed,1384,,,2,3/145/1,Charter,Gift,4114
1053,8964,Directed,1385,,,1,3/145/2,Charter,Gift,4115
1056,82,Directed,1386,,,1,3/340/1,Charter,Renewal,4503
1057,75,Directed,1387,,,3,3/421/6,Charter,Gift,5146
1057,82,Directed,1388,,,5,3/421/5,Charter,Gift,4340
1058,75,Directed,1389,,,1,3/349/5,Charter,Renewal,5147
1058,82,Directed,1390,,,5,3/349/4,Charter,Confirmation,4355
1059,82,Directed,1391,,,3,3/349/1,Charter,Renewal,4343
1072,82,Directed,1392,,,1,3/355/1,Charter,Gift,4524
1077,1912,Directed,1393,,,1,3/417/1,Charter,Confirmation,5778
1079,2254,Directed,1394,,,1,3/559/1,Charter,Quitclaim,5838
1080,710,Directed,1395,,,1,3/278/1,Charter,Gift,4921
1080,1647,Directed,1396,,,1,3/278/1,Charter,Gift,4921
1080,1648,Directed,1397,,,1,3/278/1,Charter,Gift,4921
1084,41,Directed,1398,,,1,3/565/1,Charter,Gift,5325
1092,7,Directed,1399,,,2,3/384/7,Charter,Quitclaim,5670
1092,127,Directed,1400,,,1,3/384/10,Charter,Gift,5600
1092,710,Directed,1401,,,1,3/384/9,Charter,Obligation,5649
1092,6820,Directed,1402,,,1,3/384/9,Charter,Obligation,5649
1092,14559,Directed,1403,,,1,3/384/9,Charter,Obligation,5649
1099,789,Directed,1404,,,1,3/38/1,Charter,Renewal,2684
1102,1149,Directed,1405,,,1,3/414/2,Charter,Gift,5760
1104,82,Directed,1406,,,2,3/242/1,Charter,Gift,4451
1106,7,Directed,1407,,,3,4/32/24,Settlement,Quitclaim (agreement),3919
1106,41,Directed,1408,,,1,3/419/3,Charter,Gift,5802
1106,14342,Directed,1409,,,1,3/419/1,Charter,Gift,5855
1118,128,Directed,1410,,,1,3/590/17,Charter,Gift,5499
1135,87,Directed,1411,,,1,3/387/3,Charter,Grant (agreement) (concedo),5681
1135,2254,Directed,1412,,,1,3/387/4,Charter,Quitclaim,5725
1135,1202,Directed,1413,,,1,3/387/2,Charter,Gift,4951
1138,29,Directed,1414,,,1,3/646/4,Charter,Gift,5702
1157,75,Directed,1415,,,1,3/575/2,Charter,Gift,5177
1162,77,Directed,1416,,,2,3/590/1,Charter,Resignation,5625
1162,582,Directed,1417,,,2,3/590/1,Charter,Resignation,5625
1170,41,Directed,1418,,,1,3/534/1,Charter,Confirmation,5921
1173,278,Directed,1419,,,1,3/184/1,Charter,Quitclaim,4626
1194,710,Directed,1420,,,1,3/634/1,Charter,Gift,5690
1195,131,Directed,1421,,,1,3/276/3,Charter,Quitclaim,4612
1195,293,Directed,1422,,,1,3/276/3,Charter,Quitclaim,4612
1199,77,Directed,1423,,,4,3/208/6,Charter,Sale,4860
1199,187,Directed,1424,,,2,3/208/2,Charter,Sale,4846
1199,582,Directed,1425,,,1,3/208/4,Charter,Quitclaim,4851
1199,4506,Directed,1426,,,1,3/208/4,Charter,Quitclaim,4851
1204,41,Directed,1427,,,2,2/1/26,Charter,Confirmation,1557
1204,82,Directed,1428,,,2,2/1/23,Charter,Renewal,1636
1204,131,Directed,1429,,,2,2/1/24,Charter,Renewal,1669
1204,4047,Directed,1430,,,2,2/1/27,Charter,Command / mandate,1672
1206,77,Directed,1431,,,1,3/260/4,Charter,Resignation,4882
1209,189,Directed,1432,,,2,3/450/2,Charter,Quitclaim,4933
1209,751,Directed,1433,,,1,3/450/1,Charter,Renunciation of claim,4926
1209,582,Directed,1434,,,1,3/450/2,Charter,Quitclaim,4933
1215,7,Directed,1435,,,1,2/97/11,Charter,Confirmation,2191
1215,82,Directed,1436,,,1,2/97/13,Charter,Confirmation,2226
1215,128,Directed,1437,,,1,2/97/15,Charter,Confirmation,2266
1215,451,Directed,1438,,,1,2/97/15,Charter,Confirmation,2266
1215,3899,Directed,1439,,,1,2/97/15,Charter,Confirmation,2266
1215,216,Directed,1440,,,1,2/97/14,Charter,Confirmation,2317
1215,250,Directed,1441,,,1,2/97/12,Charter,Confirmation,2181
1219,75,Directed,1442,,,1,3/173/7,Charter,Gift,5140
1220,75,Directed,1443,,,1,3/416/31,Charter,Gift,5098
1220,691,Directed,1444,,,1,3/416/30,Charter,Gift,5964
1220,1457,Directed,1445,,,1,3/1000/0,Charter,Renewal,6020
1226,216,Directed,1446,,,1,3/300/1,Charter,Gift,4898
1228,208,Directed,1447,,,1,3/549/4,Charter,Gift,5843
1231,128,Directed,1448,,,1,3/165/1,Charter,Confirmation,4578
1231,697,Directed,1449,,,1,3/165/2,Charter,Confirmation,4818
1232,41,Directed,1450,,,1,3/384/6,Charter,Gift,5791
1233,41,Directed,1451,,,1,3/384/6,Charter,Gift,5791
1238,41,Directed,1452,,,1,3/508/1,Charter,Confirmation,5329
1239,75,Directed,1453,,,1,3/589/3,Charter,Confirmation,5188
1239,82,Directed,1454,,,2,3/589/1,Charter,Confirmation,4427
1257,41,Directed,1455,,,1,3/101/3,Charter,Gift,4516
1267,128,Directed,1456,,,1,3/485/2,Charter,Quitclaim,5301
1268,64,Directed,1457,,,1,3/320/1,Charter,Gift,5087
1268,12107,Directed,1458,,,1,3/320/2,Charter,Gift,5021
1285,77,Directed,1459,,,1,3/452/5,Charter,Confirmation,4944
1285,189,Directed,1460,,,1,3/452/4,Charter,Gift,4941
1285,14534,Directed,1461,,,1,3/452/2,Charter,Gift,5097
1285,582,Directed,1462,,,1,3/452/5,Charter,Confirmation,4944
1285,4506,Directed,1463,,,1,3/452/5,Charter,Confirmation,4944
1292,128,Directed,1464,,,2,3/425/1,Charter,Obligation,5599
1292,3408,Directed,1465,,,1,3/425/1,Charter,Obligation,5599
1296,127,Directed,1466,,,1,3/442/1,Charter,Gift,5080
1298,41,Directed,1467,,,1,3/101/1,Charter,Concession,4514
1309,82,Directed,1468,,,2,3/34/4,Charter,Gift,2636
1309,87,Directed,1469,,,1,3/34/3,Charter,Gift,2634
1309,710,Directed,1470,,,1,3/34/5,Charter,Gift,2637
1309,6343,Directed,1471,,,1,3/34/2,Charter,Gift,2633
1316,131,Directed,1472,,,1,3/411/1,Charter,Gift,5658
1317,7,Directed,1473,,,3,2/97/33,Charter,Confirmation,2189
1317,82,Directed,1474,,,1,2/97/38,Charter,Inspection,2240
1317,128,Directed,1475,,,1,2/97/34,Charter,Confirmation,2269
1317,5045,Directed,1476,,,1,2/97/39,Charter,Concession,2248
1317,278,Directed,1477,,,1,2/97/36,Charter,Confirmation,2287
1317,216,Directed,1478,,,1,2/97/37,Charter,Confirmation,2320
1317,138,Directed,1479,,,2,2/97/40,Charter,Confirmation,2312
1317,15667,Directed,1480,,,1,2/97/43,Charter,Confirmation,5994
1317,3087,Directed,1481,,,1,2/97/37,Charter,Confirmation,2320
1318,216,Directed,1482,,,1,3/276/10,Charter,Gift,4711
1318,208,Directed,1483,,,1,3/276/11,Charter,Gift,4777
1320,216,Directed,1484,,,2,3/11/15,Charter,Confirmation,2648
1329,41,Directed,1485,,,1,3/524/1,Charter,Gift,5915
1330,29,Directed,1486,,,1,3/276/9,Charter,Gift,4651
1330,1039,Directed,1487,,,1,3/276/8,Charter,Gift,4937
1335,7,Directed,1488,,,1,3/299/2,Charter,Gift,4906
1335,1915,Directed,1489,,,1,3/299/1,Charter,Gift,4927
1339,82,Directed,1490,,,1,3/587/1,Charter,Gift,4432
1344,41,Directed,1491,,,1,3/386/20,Charter,Gift,5797
1357,29,Directed,1492,,,1,3/167/5,Charter,Gift,4648
1357,41,Directed,1493,,,1,3/19/2,Charter,Confirmation,2694
1357,788,Directed,1494,,,2,4/16/9,Agreement,Gift,4245
1358,75,Directed,1495,,,3,3/547/74,Charter,Renewal,5359
1358,2056,Directed,1496,,,1,3/547/78,Charter,Gift,5899
1358,278,Directed,1497,,,6,3/547/75,Charter,Concession,5861
1358,1957,Directed,1498,,,2,3/547/72,Charter,Quitclaim,5919
1358,15441,Directed,1499,,,2,3/547/70,Charter,Gift,5922
1365,41,Directed,1500,,,2,3/12/21,Charter,Gift,2413
1365,131,Directed,1501,,,3,3/12/24,Charter,Confirmation,2393
1366,41,Directed,1502,,,1,3/412/3,Charter,Gift,5801
1366,127,Directed,1503,,,1,3/412/4,Charter,Gift,5626
1366,131,Directed,1504,,,1,3/412/2,Charter,Gift,5661
1367,41,Directed,1505,,,3,3/84/2,Charter,Gift,4507
1373,208,Directed,1506,,,2,3/462/1,Charter,Gift,5061
1378,75,Directed,1507,,,11,3/547/44,Charter,Confirmation,4985
1378,82,Directed,1508,,,3,3/547/61,Charter,Gift,4438
1378,127,Directed,1509,,,1,3/547/60,Charter,Confirmation,5892
1378,131,Directed,1510,,,1,3/547/33,Charter,Renewal,5940
1378,278,Directed,1511,,,9,3/547/46,Charter,Concession,5790
1378,710,Directed,1512,,,2,3/547/49,Charter,Gift,5795
1378,1957,Directed,1513,,,1,3/547/59,Charter,Gift,5920
1378,61,Directed,1514,,,3,3/439/1,Charter,Gift,4945
1378,4628,Directed,1515,,,4,3/547/62,Charter,Gift,5880
1378,12791,Directed,1516,,,1,3/547/35,Charter,Gift,5086
1378,15402,Directed,1517,,,1,3/547/53,Charter,Gift,5910
1380,278,Directed,1518,,,1,3/381/1,Charter,Gift,5683
1382,77,Directed,1519,,,16,3/488/2,Charter,Gift,5232
1382,189,Directed,1520,,,1,3/488/7,Charter,Gift,5253
1382,1381,Directed,1521,,,1,3/488/6,Charter,Gift,5249
1382,710,Directed,1522,,,4,3/488/16,Charter,Gift,5282
1382,582,Directed,1523,,,4,3/488/2,Charter,Gift,5232
1382,4506,Directed,1524,,,4,3/488/2,Charter,Gift,5232
1382,7441,Directed,1525,,,1,3/488/4,Charter,Homage,5237
1382,7994,Directed,1526,,,2,3/488/19,Charter,Gift,5313
1382,11849,Directed,1527,,,1,3/488/15,Charter,Gift,5279
1382,424,Directed,1528,,,1,3/488/5,Charter,Renunciation of claim,5239
1382,13319,Directed,1529,,,1,3/488/1,Charter,Gift,5226
1384,41,Directed,1530,,,3,3/84/4,Charter,Confirmation,4509
1389,1039,Directed,1531,,,1,3/276/13,Charter,Concession,4942
1389,216,Directed,1532,,,1,3/276/14,Charter,Gift,4715
1390,127,Directed,1533,,,2,3/358/15,Charter,Gift,5449
1391,127,Directed,1534,,,1,3/540/6,Charter,Renewal,5888
1399,131,Directed,1535,,,1,3/502/1,Charter,Gift,5411
1419,128,Directed,1536,,,2,3/72/12,Charter,Resignation,3809
1419,435,Directed,1537,,,1,3/72/8,Charter,Quitclaim,3803
1419,2257,Directed,1538,,,1,3/72/10,Charter,Lease,3810
1419,186,Directed,1539,,,1,3/72/8,Charter,Quitclaim,3803
1433,77,Directed,1540,,,1,3/497/2,Charter,Gift,5370
1433,127,Directed,1541,,,1,3/497/3,Charter,Gift,5372
1433,667,Directed,1542,,,1,3/497/4,Charter,Gift,5376
1433,710,Directed,1543,,,1,3/497/2,Charter,Gift,5370
1433,4506,Directed,1544,,,1,3/497/2,Charter,Gift,5370
1433,482,Directed,1545,,,1,3/497/2,Charter,Gift,5370
1433,13687,Directed,1546,,,1,3/497/1,Charter,Gift,5352
1436,75,Directed,1547,,,8,3/517/9,Charter,Gift,5265
1436,4672,Directed,1548,,,1,3/517/3,Charter,Confirmation,5408
1453,75,Directed,1549,,,1,3/547/85,Charter,Quitclaim,5431
1453,278,Directed,1550,,,1,3/547/79,Charter,Concession,5866
1453,710,Directed,1551,,,1,3/547/79,Charter,Concession,5866
1453,3214,Directed,1552,,,1,3/547/79,Charter,Concession,5866
1453,3215,Directed,1553,,,1,3/547/79,Charter,Concession,5866
1453,15441,Directed,1554,,,2,3/547/80,Charter,Gift,5962
1453,9647,Directed,1555,,,1,3/547/81,Charter,Inspection,5972
1453,11989,Directed,1556,,,1,3/547/82,Charter,Gift,5897
1453,15511,Directed,1557,,,1,3/547/84,Charter,Gift,5950
1453,22334,Directed,1558,,,1,3/547/80,Charter,Gift,5962
1456,1457,Directed,1559,,,1,1/13/1,Charter,Concession,731
1477,1663,Directed,1560,,,1,1/15/5,Charter,Gift,796
1477,710,Directed,1561,,,1,1/15/2,Charter,Concession,746
1477,1457,Directed,1562,,,1,1/15/1,Charter,Renewal,742
1477,1647,Directed,1563,,,1,1/15/3,Charter,Gift,794
1477,1664,Directed,1564,,,1,1/15/5,Charter,Gift,796
1477,1488,Directed,1565,,,1,1/15/2,Charter,Concession,746
1508,1194,Directed,1566,,,1,1/16/3,Charter,Concession,773
1508,1663,Directed,1567,,,1,1/16/4,Charter,Gift,797
1508,1647,Directed,1568,,,1,1/16/2,Charter,Concession,795
1508,1664,Directed,1569,,,1,1/16/4,Charter,Gift,797
1513,1663,Directed,1570,,,1,1/17/2,Charter,Renewal,798
1513,1457,Directed,1571,,,1,1/17/3,Charter,Gift,758
1522,1194,Directed,1572,,,1,1/18/2,Charter,Concession,771
1522,1665,Directed,1573,,,2,1/18/3?,Charter,Concession,772
1536,1537,Directed,1574,,,1,1/19/1,Charter,Concession,774
1587,189,Directed,1575,,,1,1/20/1,Charter,Confirmation,2369
1587,582,Directed,1576,,,1,1/20/1,Charter,Confirmation,2369
1587,1571,Directed,1577,,,1,1/20/1,Charter,Confirmation,2369
1617,77,Directed,1578,,,1,3/359/1,Charter,Gift,5133
1617,582,Directed,1579,,,1,3/359/1,Charter,Gift,5133
1663,128,Directed,1580,,,5,2/99/1,Charter,Confirmation,1549
1663,5081,Directed,1581,,,1,2/99/8,Charter,Obligation,2271
1674,82,Directed,1582,,,1,3/216/1,Charter,Gift,4141
1695,788,Directed,1583,,,1,4/16/5,Agreement,Quitclaim,4228
1695,838,Directed,1584,,,1,3/414/3,Charter,Gift,5762
1695,4257,Directed,1585,,,1,3/414/4,Charter,Gift,5763
1695,4256,Directed,1586,,,1,3/414/4,Charter,Gift,5763
1720,75,Directed,1587,,,1,2/41/2,Charter,Confirmation,1497
1720,1194,Directed,1588,,,1,2/41/6,Charter,Confirmation,1493
1720,278,Directed,1589,,,2,2/41/9,Charter,Confirmation,1510
1720,710,Directed,1590,,,1,2/41/2,Charter,Confirmation,1497
1720,1278,Directed,1591,,,1,2/41/12,Charter,Confirmation,1482
1738,278,Directed,1592,,,1,2/57/1,Charter,Gift,5976
1747,1039,Directed,1593,,,3,3/599/2,Charter,Quitclaim,5526
1747,4040,Directed,1594,,,1,3/599/1,Charter,Quitclaim,5564
1747,4547,Directed,1595,,,1,3/599/5,Charter,Gift,5565
1764,127,Directed,1596,,,1,3/254/1,Charter,Gift,4717
1764,710,Directed,1597,,,1,3/254/2,Charter,Gift,4772
1764,208,Directed,1598,,,1,3/254/2,Charter,Gift,4772
1770,82,Directed,1599,,,2,3/72/6,Charter,Renewal,3783
1770,710,Directed,1600,,,1,3/72/5,Charter,Renewal,3782
1770,7882,Directed,1601,,,1,3/72/5,Charter,Renewal,3782
1774,127,Directed,1602,,,1,3/386/1,Charter,Concession,5605
1790,1039,Directed,1603,,,1,3/344/1,Charter,Concession,5134
1802,1039,Directed,1604,,,1,3/602/1,Charter,Gift,5549
1847,87,Directed,1605,,,2,2/59/1,Charter,Obligation,1531
1848,1039,Directed,1606,,,1,3/21/61,Charter,Gift,2827
1849,858,Directed,1607,,,1,3/608/2,Charter,Grant of property (concedo),5539
1849,186,Directed,1608,,,1,3/608/2,Charter,Grant of property (concedo),5539
1849,14376,Directed,1609,,,1,3/608/1,Charter,Gift,5563
1857,75,Directed,1610,,,1,3/106/20,Charter,Renewal,3870
1857,734,Directed,1611,,,1,3/106/19,Charter,Renewal,3868
1857,8248,Directed,1612,,,1,3/106/16,Charter,Gift,3885
1857,8045,Directed,1613,,,1,3/106/18,Charter,Quitclaim,3866
1857,8179,Directed,1614,,,1,3/106/17,Charter,Gift,3865
1858,127,Directed,1615,,,1,3/245/3,Charter,Renewal,4716
1858,216,Directed,1616,,,1,3/245/4,Charter,Gift,4690
1886,1025,Directed,1617,,,1,2/1/38,Charter,Concession,1357
1892,82,Directed,1618,,,1,3/390/2,Charter,Confirmation,5437
1892,13076,Directed,1619,,,1,3/390/1,Charter,Confirmation,5172
1899,41,Directed,1620,,,2,3/8/1,Charter,Renewal,878
1899,131,Directed,1621,,,1,3/8/8,Charter,Renewal,895
1899,1039,Directed,1622,,,6,3/8/3,Charter,Renewal,882
1899,1790,Directed,1623,,,2,3/8/5,Charter,Gift,891
1899,1957,Directed,1624,,,1,3/8/6,Charter,Gift,894
1900,82,Directed,1625,,,2,3/503/7,Charter,Quitclaim,4499
1933,5049,Directed,1626,,,1,2/76/1,Charter,Grant of property (concedo),2254
1935,1663,Directed,1627,,,1,3/9/1,Charter,Gift,887
1935,1664,Directed,1628,,,1,3/9/1,Charter,Gift,887
1938,1039,Directed,1629,,,2,3/106/24,Charter,Gift,3823
1938,1194,Directed,1630,,,1,3/106/23,Charter,Concession,3872
1938,710,Directed,1631,,,1,3/106/25,Charter,Gift,3873
1938,734,Directed,1632,,,2,3/106/26,Charter,Renewal,3874
1938,8198,Directed,1633,,,1,3/106/25,Charter,Gift,3873
1938,2381,Directed,1634,,,1,3/106/28,Charter,Quitclaim,3877
1938,8234,Directed,1635,,,1,3/106/29,Charter,Gift,3880
1938,8242,Directed,1636,,,1,3/106/30,Charter,Gift,3884
1951,858,Directed,1637,,,1,3/453/1,Charter,Quitclaim,5046
1951,186,Directed,1638,,,1,3/453/1,Charter,Quitclaim,5046
1951,914,Directed,1639,,,1,3/453/1,Charter,Quitclaim,5046
1956,128,Directed,1640,,,2,3/72/11,Charter,Resignation,3808
1956,7522,Directed,1641,,,1,3/28/37,Charter,Gift,3434
